COMPANY_ID,NAME,PAY_GROUP_ID,Pay Period,Pay Period Begin Date,Pay Period End Date,Deduction Cutoff Date,File Run Date
27836,SOUTHERN CALIFORNIA PRECISION MACHINING,01B0005432,20,02-OCT-23,15-OCT-23,15-OCT-23,15-OCT-23
27836,SOUTHERN CALIFORNIA PRECISION MACHINING,01B0005432,21,16-OCT-23,29-OCT-23,29-OCT-23,29-OCT-23
27836,SOUTHERN CALIFORNIA PRECISION MACHINING,01B0005432,22,30-OCT-23,12-NOV-23,12-NOV-23,12-NOV-23
27836,SOUTHERN CALIFORNIA PRECISION MACHINING,01B0005432,23,13-NOV-23,26-NOV-23,26-NOV-23,26-NOV-23
27836,SOUTHERN CALIFORNIA PRECISION MACHINING,01B0005432,24,27-NOV-23,24-DEC-23,10-DEC-23,10-DEC-23
9392,VALVOLINE,01B0005471,1,26-DEC-22,08-JAN-23,06-JAN-23,06-JAN-23
9392,VALVOLINE,01B0005471,2,09-JAN-23,22-JAN-23,20-JAN-23,20-JAN-23
9392,VALVOLINE,01B0005471,3,23-JAN-23,05-FEB-23,03-FEB-23,03-FEB-23
9392,VALVOLINE,01B0005471,4,06-FEB-23,19-FEB-23,17-FEB-23,17-FEB-23
9392,VALVOLINE,01B0005471,5,20-FEB-23,05-MAR-23,03-MAR-23,03-MAR-23
9392,VALVOLINE,01B0005471,6,06-MAR-23,19-MAR-23,17-MAR-23,17-MAR-23
9392,VALVOLINE,01B0005471,7,20-MAR-23,02-APR-23,31-MAR-23,31-MAR-23
9392,VALVOLINE,01B0005471,8,03-APR-23,16-APR-23,14-APR-23,14-APR-23
9392,VALVOLINE,01B0005471,9,17-APR-23,30-APR-23,28-APR-23,28-APR-23
9392,VALVOLINE,01B0005471,10,01-MAY-23,14-MAY-23,12-MAY-23,12-MAY-23
9392,VALVOLINE,01B0005471,11,15-MAY-23,28-MAY-23,26-MAY-23,26-MAY-23
9392,VALVOLINE,01B0005471,12,29-MAY-23,11-JUN-23,09-JUN-23,09-JUN-23
9392,VALVOLINE,01B0005471,13,12-JUN-23,25-JUN-23,23-JUN-23,23-JUN-23
9392,VALVOLINE,01B0005471,14,26-JUN-23,09-JUL-23,07-JUL-23,07-JUL-23
9392,VALVOLINE,01B0005471,15,10-JUL-23,23-JUL-23,21-JUL-23,21-JUL-23
9392,VALVOLINE,01B0005471,16,24-JUL-23,06-AUG-23,04-AUG-23,04-AUG-23
9392,VALVOLINE,01B0005471,17,07-AUG-23,20-AUG-23,18-AUG-23,18-AUG-23
9392,VALVOLINE,01B0005471,18,21-AUG-23,03-SEP-23,01-SEP-23,01-SEP-23
9392,VALVOLINE,01B0005471,19,04-SEP-23,17-SEP-23,15-SEP-23,15-SEP-23
9392,VALVOLINE,01B0005471,20,18-SEP-23,01-OCT-23,29-SEP-23,29-SEP-23
9392,VALVOLINE,01B0005471,21,02-OCT-23,15-OCT-23,13-OCT-23,13-OCT-23
9392,VALVOLINE,01B0005471,22,16-OCT-23,29-OCT-23,27-OCT-23,27-OCT-23
9392,VALVOLINE,01B0005471,23,30-OCT-23,12-NOV-23,10-NOV-23,10-NOV-23
9392,VALVOLINE,01B0005471,24,13-NOV-23,26-NOV-23,24-NOV-23,24-NOV-23
9392,VALVOLINE,01B0005471,25,27-NOV-23,10-DEC-23,08-DEC-23,08-DEC-23
9392,VALVOLINE,01B0005471,26,11-DEC-23,24-DEC-23,22-DEC-23,22-DEC-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,1,19-DEC-22,01-JAN-23,04-JAN-23,04-JAN-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,2,02-JAN-23,15-JAN-23,18-JAN-23,18-JAN-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,3,16-JAN-23,01-FEB-23,01-FEB-23,01-FEB-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,4,02-FEB-23,12-FEB-23,19-FEB-23,19-FEB-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,5,13-FEB-23,01-MAR-23,05-MAR-23,05-MAR-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,6,02-MAR-23,12-MAR-23,19-MAR-23,19-MAR-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,7,13-MAR-23,01-APR-23,02-APR-23,02-APR-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,8,02-APR-23,09-APR-23,16-APR-23,16-APR-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,9,10-APR-23,01-MAY-23,01-MAY-23,30-APR-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,10,02-MAY-23,07-MAY-23,14-MAY-23,14-MAY-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,11,08-MAY-23,01-JUN-23,01-JUN-23,28-MAY-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,12,02-JUN-23,18-JUN-23,18-JUN-23,11-JUN-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,13,19-JUN-23,01-JUL-23,09-JUL-23,09-JUL-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,14,02-JUL-23,16-JUL-23,23-JUL-23,23-JUL-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,15,17-JUL-23,01-AUG-23,06-AUG-23,06-AUG-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,16,02-AUG-23,13-AUG-23,20-AUG-23,20-AUG-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,17,14-AUG-23,01-SEP-23,03-SEP-23,03-SEP-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,18,02-SEP-23,10-SEP-23,17-SEP-23,17-SEP-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,19,11-SEP-23,01-OCT-23,01-OCT-23,01-OCT-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,20,02-OCT-23,08-OCT-23,15-OCT-23,15-OCT-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,21,09-OCT-23,01-NOV-23,01-NOV-23,29-OCT-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,22,02-NOV-23,05-NOV-23,12-NOV-23,12-NOV-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,23,06-NOV-23,01-DEC-23,01-DEC-23,26-NOV-23
28080,MANAGEMENT SCIENCE ASSOCIATES INC,01B0005571,24,02-DEC-23,17-DEC-23,17-DEC-23,10-DEC-23
17613,GAINWELL TECHNOLOGIES,01B0005611,1,19-DEC-22,01-JAN-23,02-JAN-23,27-DEC-22
17613,GAINWELL TECHNOLOGIES,01B0005611,2,02-JAN-23,15-JAN-23,10-JAN-23,10-JAN-23
17613,GAINWELL TECHNOLOGIES,01B0005611,3,16-JAN-23,29-JAN-23,24-JAN-23,24-JAN-23
17613,GAINWELL TECHNOLOGIES,01B0005611,4,30-JAN-23,12-FEB-23,07-FEB-23,07-FEB-23
17613,GAINWELL TECHNOLOGIES,01B0005611,5,13-FEB-23,26-FEB-23,21-FEB-23,21-FEB-23
17613,GAINWELL TECHNOLOGIES,01B0005611,6,27-FEB-23,12-MAR-23,07-MAR-23,07-MAR-23
17613,GAINWELL TECHNOLOGIES,01B0005611,7,13-MAR-23,26-MAR-23,21-MAR-23,21-MAR-23
17613,GAINWELL TECHNOLOGIES,01B0005611,8,27-MAR-23,09-APR-23,04-APR-23,04-APR-23
17613,GAINWELL TECHNOLOGIES,01B0005611,9,10-APR-23,23-APR-23,18-APR-23,18-APR-23
17613,GAINWELL TECHNOLOGIES,01B0005611,10,24-APR-23,07-MAY-23,02-MAY-23,02-MAY-23
17613,GAINWELL TECHNOLOGIES,01B0005611,11,08-MAY-23,21-MAY-23,16-MAY-23,16-MAY-23
17613,GAINWELL TECHNOLOGIES,01B0005611,12,22-MAY-23,04-JUN-23,30-MAY-23,30-MAY-23
17613,GAINWELL TECHNOLOGIES,01B0005611,13,05-JUN-23,18-JUN-23,13-JUN-23,13-JUN-23
17613,GAINWELL TECHNOLOGIES,01B0005611,14,19-JUN-23,02-JUL-23,27-JUN-23,27-JUN-23
17613,GAINWELL TECHNOLOGIES,01B0005611,15,03-JUL-23,16-JUL-23,11-JUL-23,11-JUL-23
17613,GAINWELL TECHNOLOGIES,01B0005611,16,17-JUL-23,30-JUL-23,25-JUL-23,25-JUL-23
17613,GAINWELL TECHNOLOGIES,01B0005611,17,31-JUL-23,13-AUG-23,08-AUG-23,08-AUG-23
17613,GAINWELL TECHNOLOGIES,01B0005611,18,14-AUG-23,27-AUG-23,22-AUG-23,22-AUG-23
17613,GAINWELL TECHNOLOGIES,01B0005611,19,28-AUG-23,10-SEP-23,05-SEP-23,05-SEP-23
17613,GAINWELL TECHNOLOGIES,01B0005611,20,11-SEP-23,24-SEP-23,19-SEP-23,19-SEP-23
17613,GAINWELL TECHNOLOGIES,01B0005611,21,25-SEP-23,08-OCT-23,03-OCT-23,03-OCT-23
17613,GAINWELL TECHNOLOGIES,01B0005611,22,09-OCT-23,22-OCT-23,17-OCT-23,17-OCT-23
17613,GAINWELL TECHNOLOGIES,01B0005611,23,23-OCT-23,05-NOV-23,31-OCT-23,31-OCT-23
17613,GAINWELL TECHNOLOGIES,01B0005611,24,06-NOV-23,19-NOV-23,14-NOV-23,14-NOV-23
17613,GAINWELL TECHNOLOGIES,01B0005611,25,20-NOV-23,03-DEC-23,28-NOV-23,28-NOV-23
17613,GAINWELL TECHNOLOGIES,01B0005611,26,04-DEC-23,17-DEC-23,12-DEC-23,12-DEC-23
27718,WILLSCOT MOBILE MINI,01B0005711,1,19-DEC-22,01-JAN-23,02-JAN-23,21-DEC-22
27718,WILLSCOT MOBILE MINI,01B0005711,2,02-JAN-23,15-JAN-23,15-JAN-23,10-JAN-23
27718,WILLSCOT MOBILE MINI,01B0005711,3,16-JAN-23,29-JAN-23,29-JAN-23,24-JAN-23
27718,WILLSCOT MOBILE MINI,01B0005711,4,30-JAN-23,12-FEB-23,12-FEB-23,09-FEB-23
27718,WILLSCOT MOBILE MINI,01B0005711,5,13-FEB-23,26-FEB-23,26-FEB-23,23-FEB-23
27718,WILLSCOT MOBILE MINI,01B0005711,6,27-FEB-23,12-MAR-23,12-MAR-23,09-MAR-23
27718,WILLSCOT MOBILE MINI,01B0005711,7,13-MAR-23,26-MAR-23,26-MAR-23,23-MAR-23
27718,WILLSCOT MOBILE MINI,01B0005711,8,27-MAR-23,09-APR-23,09-APR-23,06-APR-23
27718,WILLSCOT MOBILE MINI,01B0005711,9,10-APR-23,23-APR-23,23-APR-23,20-APR-23
27718,WILLSCOT MOBILE MINI,01B0005711,10,24-APR-23,07-MAY-23,07-MAY-23,04-MAY-23
27718,WILLSCOT MOBILE MINI,01B0005711,11,08-MAY-23,21-MAY-23,21-MAY-23,18-MAY-23
27718,WILLSCOT MOBILE MINI,01B0005711,12,22-MAY-23,04-JUN-23,04-JUN-23,01-JUN-23
27718,WILLSCOT MOBILE MINI,01B0005711,13,05-JUN-23,18-JUN-23,18-JUN-23,15-JUN-23
27718,WILLSCOT MOBILE MINI,01B0005711,14,19-JUN-23,02-JUL-23,02-JUL-23,29-JUN-23
27718,WILLSCOT MOBILE MINI,01B0005711,15,03-JUL-23,16-JUL-23,16-JUL-23,13-JUL-23
27718,WILLSCOT MOBILE MINI,01B0005711,16,17-JUL-23,30-JUL-23,30-JUL-23,27-JUL-23
27718,WILLSCOT MOBILE MINI,01B0005711,17,31-JUL-23,13-AUG-23,13-AUG-23,10-AUG-23
27718,WILLSCOT MOBILE MINI,01B0005711,18,14-AUG-23,27-AUG-23,27-AUG-23,24-AUG-23
27718,WILLSCOT MOBILE MINI,01B0005711,19,28-AUG-23,10-SEP-23,10-SEP-23,07-SEP-23
27718,WILLSCOT MOBILE MINI,01B0005711,20,11-SEP-23,24-SEP-23,24-SEP-23,21-SEP-23
27718,WILLSCOT MOBILE MINI,01B0005711,21,25-SEP-23,08-OCT-23,08-OCT-23,05-OCT-23
27718,WILLSCOT MOBILE MINI,01B0005711,22,09-OCT-23,22-OCT-23,22-OCT-23,19-OCT-23
27718,WILLSCOT MOBILE MINI,01B0005711,23,23-OCT-23,05-NOV-23,05-NOV-23,02-NOV-23
27718,WILLSCOT MOBILE MINI,01B0005711,24,06-NOV-23,19-NOV-23,19-NOV-23,16-NOV-23
27718,WILLSCOT MOBILE MINI,01B0005711,25,20-NOV-23,03-DEC-23,03-DEC-23,30-NOV-23
27718,WILLSCOT MOBILE MINI,01B0005711,26,04-DEC-23,17-DEC-23,17-DEC-23,14-DEC-23
28623,WIDENER UNIVERSITY,01B0005731,1,19-DEC-22,01-JAN-23,02-JAN-23,23-DEC-22
28623,WIDENER UNIVERSITY,01B0005731,2,02-JAN-23,15-JAN-23,15-JAN-23,08-JAN-23
28623,WIDENER UNIVERSITY,01B0005731,3,16-JAN-23,29-JAN-23,29-JAN-23,22-JAN-23
28623,WIDENER UNIVERSITY,01B0005731,4,30-JAN-23,12-FEB-23,12-FEB-23,07-FEB-23
28623,WIDENER UNIVERSITY,01B0005731,5,13-FEB-23,26-FEB-23,26-FEB-23,21-FEB-23
28623,WIDENER UNIVERSITY,01B0005731,6,27-FEB-23,12-MAR-23,12-MAR-23,07-MAR-23
28623,WIDENER UNIVERSITY,01B0005731,7,13-MAR-23,26-MAR-23,26-MAR-23,21-MAR-23
28623,WIDENER UNIVERSITY,01B0005731,8,27-MAR-23,09-APR-23,09-APR-23,04-APR-23
28623,WIDENER UNIVERSITY,01B0005731,9,10-APR-23,23-APR-23,23-APR-23,18-APR-23
28623,WIDENER UNIVERSITY,01B0005731,10,24-APR-23,07-MAY-23,07-MAY-23,02-MAY-23
28623,WIDENER UNIVERSITY,01B0005731,11,08-MAY-23,21-MAY-23,21-MAY-23,16-MAY-23
28623,WIDENER UNIVERSITY,01B0005731,12,22-MAY-23,04-JUN-23,04-JUN-23,30-MAY-23
28623,WIDENER UNIVERSITY,01B0005731,13,05-JUN-23,18-JUN-23,18-JUN-23,13-JUN-23
28623,WIDENER UNIVERSITY,01B0005731,14,19-JUN-23,02-JUL-23,02-JUL-23,27-JUN-23
28623,WIDENER UNIVERSITY,01B0005731,15,03-JUL-23,16-JUL-23,16-JUL-23,11-JUL-23
28623,WIDENER UNIVERSITY,01B0005731,16,17-JUL-23,30-JUL-23,30-JUL-23,25-JUL-23
28623,WIDENER UNIVERSITY,01B0005731,17,31-JUL-23,13-AUG-23,13-AUG-23,08-AUG-23
28623,WIDENER UNIVERSITY,01B0005731,18,14-AUG-23,27-AUG-23,27-AUG-23,22-AUG-23
28623,WIDENER UNIVERSITY,01B0005731,19,28-AUG-23,10-SEP-23,10-SEP-23,05-SEP-23
28623,WIDENER UNIVERSITY,01B0005731,20,11-SEP-23,24-SEP-23,24-SEP-23,19-SEP-23
28623,WIDENER UNIVERSITY,01B0005731,21,25-SEP-23,08-OCT-23,08-OCT-23,03-OCT-23
28623,WIDENER UNIVERSITY,01B0005731,22,09-OCT-23,22-OCT-23,22-OCT-23,17-OCT-23
28623,WIDENER UNIVERSITY,01B0005731,23,23-OCT-23,05-NOV-23,05-NOV-23,31-OCT-23
28623,WIDENER UNIVERSITY,01B0005731,24,06-NOV-23,19-NOV-23,19-NOV-23,14-NOV-23
28623,WIDENER UNIVERSITY,01B0005731,25,20-NOV-23,03-DEC-23,03-DEC-23,28-NOV-23
28623,WIDENER UNIVERSITY,01B0005731,26,04-DEC-23,17-DEC-23,17-DEC-23,12-DEC-23
28640,PERRIGO COMPANY,01B0005812,1,18-DEC-22,31-DEC-22,02-JAN-23,22-DEC-22
28640,PERRIGO COMPANY,01B0005812,2,01-JAN-23,14-JAN-23,14-JAN-23,10-JAN-23
28640,PERRIGO COMPANY,01B0005812,3,15-JAN-23,28-JAN-23,28-JAN-23,25-JAN-23
28640,PERRIGO COMPANY,01B0005812,4,29-JAN-23,11-FEB-23,11-FEB-23,08-FEB-23
28640,PERRIGO COMPANY,01B0005812,5,12-FEB-23,25-FEB-23,25-FEB-23,22-FEB-23
28640,PERRIGO COMPANY,01B0005812,6,26-FEB-23,11-MAR-23,11-MAR-23,08-MAR-23
28640,PERRIGO COMPANY,01B0005812,7,12-MAR-23,25-MAR-23,25-MAR-23,22-MAR-23
28640,PERRIGO COMPANY,01B0005812,8,26-MAR-23,08-APR-23,08-APR-23,05-APR-23
28640,PERRIGO COMPANY,01B0005812,9,09-APR-23,22-APR-23,22-APR-23,19-APR-23
28640,PERRIGO COMPANY,01B0005812,10,23-APR-23,06-MAY-23,06-MAY-23,03-MAY-23
28640,PERRIGO COMPANY,01B0005812,11,07-MAY-23,20-MAY-23,20-MAY-23,17-MAY-23
28640,PERRIGO COMPANY,01B0005812,12,21-MAY-23,03-JUN-23,03-JUN-23,31-MAY-23
28640,PERRIGO COMPANY,01B0005812,13,04-JUN-23,17-JUN-23,17-JUN-23,14-JUN-23
28640,PERRIGO COMPANY,01B0005812,14,18-JUN-23,01-JUL-23,01-JUL-23,28-JUN-23
28640,PERRIGO COMPANY,01B0005812,15,02-JUL-23,15-JUL-23,15-JUL-23,12-JUL-23
28640,PERRIGO COMPANY,01B0005812,16,16-JUL-23,29-JUL-23,29-JUL-23,26-JUL-23
28640,PERRIGO COMPANY,01B0005812,17,30-JUL-23,12-AUG-23,12-AUG-23,09-AUG-23
28640,PERRIGO COMPANY,01B0005812,18,13-AUG-23,26-AUG-23,26-AUG-23,23-AUG-23
28640,PERRIGO COMPANY,01B0005812,19,27-AUG-23,09-SEP-23,09-SEP-23,06-SEP-23
28640,PERRIGO COMPANY,01B0005812,20,10-SEP-23,23-SEP-23,23-SEP-23,20-SEP-23
28640,PERRIGO COMPANY,01B0005812,21,24-SEP-23,07-OCT-23,07-OCT-23,04-OCT-23
28640,PERRIGO COMPANY,01B0005812,22,08-OCT-23,21-OCT-23,21-OCT-23,18-OCT-23
28640,PERRIGO COMPANY,01B0005812,23,22-OCT-23,04-NOV-23,04-NOV-23,01-NOV-23
28640,PERRIGO COMPANY,01B0005812,24,05-NOV-23,18-NOV-23,18-NOV-23,15-NOV-23
28640,PERRIGO COMPANY,01B0005812,25,19-NOV-23,02-DEC-23,02-DEC-23,29-NOV-23
28640,PERRIGO COMPANY,01B0005812,26,03-DEC-23,16-DEC-23,16-DEC-23,13-DEC-23
27803,SODEXO LIVE,01B0005834,1,28-DEC-22,10-JAN-23,09-JAN-23,28-DEC-22
27803,SODEXO LIVE,01B0005834,2,11-JAN-23,24-JAN-23,23-JAN-23,12-JAN-23
27803,SODEXO LIVE,01B0005834,3,25-JAN-23,07-FEB-23,06-FEB-23,30-JAN-23
27803,SODEXO LIVE,01B0005834,4,08-FEB-23,21-FEB-23,17-FEB-23,12-FEB-23
27803,SODEXO LIVE,01B0005834,5,22-FEB-23,07-MAR-23,06-MAR-23,27-FEB-23
27803,SODEXO LIVE,01B0005834,6,08-MAR-23,21-MAR-23,20-MAR-23,13-MAR-23
27803,SODEXO LIVE,01B0005834,7,22-MAR-23,04-APR-23,03-APR-23,27-MAR-23
27803,SODEXO LIVE,01B0005834,8,05-APR-23,18-APR-23,17-APR-23,10-APR-23
27803,SODEXO LIVE,01B0005834,9,19-APR-23,02-MAY-23,01-MAY-23,24-APR-23
27803,SODEXO LIVE,01B0005834,10,03-MAY-23,16-MAY-23,15-MAY-23,08-MAY-23
27803,SODEXO LIVE,01B0005834,11,17-MAY-23,30-MAY-23,26-MAY-23,21-MAY-23
27803,SODEXO LIVE,01B0005834,12,31-MAY-23,13-JUN-23,12-JUN-23,05-JUN-23
27803,SODEXO LIVE,01B0005834,13,14-JUN-23,27-JUN-23,26-JUN-23,19-JUN-23
27803,SODEXO LIVE,01B0005834,14,28-JUN-23,11-JUL-23,10-JUL-23,29-JUN-23
27803,SODEXO LIVE,01B0005834,15,12-JUL-23,25-JUL-23,24-JUL-23,17-JUL-23
27803,SODEXO LIVE,01B0005834,16,26-JUL-23,08-AUG-23,07-AUG-23,31-JUL-23
27803,SODEXO LIVE,01B0005834,17,09-AUG-23,22-AUG-23,21-AUG-23,14-AUG-23
27803,SODEXO LIVE,01B0005834,18,23-AUG-23,05-SEP-23,04-SEP-23,28-AUG-23
27803,SODEXO LIVE,01B0005834,19,06-SEP-23,19-SEP-23,18-SEP-23,11-SEP-23
27803,SODEXO LIVE,01B0005834,20,20-SEP-23,03-OCT-23,02-OCT-23,25-SEP-23
27803,SODEXO LIVE,01B0005834,21,04-OCT-23,17-OCT-23,16-OCT-23,09-OCT-23
27803,SODEXO LIVE,01B0005834,22,18-OCT-23,31-OCT-23,30-OCT-23,23-OCT-23
27803,SODEXO LIVE,01B0005834,23,01-NOV-23,14-NOV-23,13-NOV-23,06-NOV-23
27803,SODEXO LIVE,01B0005834,24,15-NOV-23,28-NOV-23,27-NOV-23,20-NOV-23
27803,SODEXO LIVE,01B0005834,25,29-NOV-23,12-DEC-23,11-DEC-23,04-DEC-23
27803,SODEXO LIVE,01B0005834,26,13-DEC-23,26-DEC-23,22-DEC-23,14-DEC-23
27921,MCGRATH RENTCORP,01B0005835,1,19-DEC-22,02-JAN-23,02-JAN-23,21-DEC-22
27921,MCGRATH RENTCORP,01B0005835,2,03-JAN-23,15-JAN-23,15-JAN-23,08-JAN-23
27921,MCGRATH RENTCORP,01B0005835,3,16-JAN-23,29-JAN-23,29-JAN-23,22-JAN-23
27921,MCGRATH RENTCORP,01B0005835,4,30-JAN-23,12-FEB-23,12-FEB-23,07-FEB-23
27921,MCGRATH RENTCORP,01B0005835,5,13-FEB-23,26-FEB-23,26-FEB-23,21-FEB-23
27921,MCGRATH RENTCORP,01B0005835,6,27-FEB-23,12-MAR-23,12-MAR-23,07-MAR-23
27921,MCGRATH RENTCORP,01B0005835,7,13-MAR-23,26-MAR-23,26-MAR-23,21-MAR-23
27921,MCGRATH RENTCORP,01B0005835,8,27-MAR-23,09-APR-23,09-APR-23,04-APR-23
27921,MCGRATH RENTCORP,01B0005835,9,10-APR-23,23-APR-23,23-APR-23,18-APR-23
27921,MCGRATH RENTCORP,01B0005835,10,24-APR-23,07-MAY-23,07-MAY-23,02-MAY-23
27921,MCGRATH RENTCORP,01B0005835,11,08-MAY-23,21-MAY-23,21-MAY-23,16-MAY-23
27921,MCGRATH RENTCORP,01B0005835,12,22-MAY-23,04-JUN-23,04-JUN-23,30-MAY-23
27921,MCGRATH RENTCORP,01B0005835,13,05-JUN-23,18-JUN-23,18-JUN-23,13-JUN-23
27921,MCGRATH RENTCORP,01B0005835,14,19-JUN-23,02-JUL-23,02-JUL-23,27-JUN-23
27921,MCGRATH RENTCORP,01B0005835,15,03-JUL-23,16-JUL-23,16-JUL-23,11-JUL-23
27921,MCGRATH RENTCORP,01B0005835,16,17-JUL-23,30-JUL-23,30-JUL-23,25-JUL-23
27921,MCGRATH RENTCORP,01B0005835,17,31-JUL-23,13-AUG-23,13-AUG-23,08-AUG-23
27921,MCGRATH RENTCORP,01B0005835,18,14-AUG-23,27-AUG-23,27-AUG-23,22-AUG-23
27921,MCGRATH RENTCORP,01B0005835,19,28-AUG-23,10-SEP-23,10-SEP-23,05-SEP-23
27921,MCGRATH RENTCORP,01B0005835,20,11-SEP-23,24-SEP-23,24-SEP-23,19-SEP-23
27921,MCGRATH RENTCORP,01B0005835,21,25-SEP-23,08-OCT-23,08-OCT-23,03-OCT-23
27921,MCGRATH RENTCORP,01B0005835,22,09-OCT-23,22-OCT-23,22-OCT-23,17-OCT-23
27921,MCGRATH RENTCORP,01B0005835,23,23-OCT-23,05-NOV-23,05-NOV-23,31-OCT-23
27921,MCGRATH RENTCORP,01B0005835,24,06-NOV-23,19-NOV-23,19-NOV-23,14-NOV-23
27921,MCGRATH RENTCORP,01B0005835,25,20-NOV-23,03-DEC-23,03-DEC-23,28-NOV-23
27921,MCGRATH RENTCORP,01B0005835,26,04-DEC-23,17-DEC-23,17-DEC-23,12-DEC-23
27921,MCGRATH RENTCORP,01B0005836,1,26-DEC-22,08-JAN-23,08-JAN-23,28-DEC-22
27921,MCGRATH RENTCORP,01B0005836,2,09-JAN-23,22-JAN-23,22-JAN-23,15-JAN-23
27921,MCGRATH RENTCORP,01B0005836,3,23-JAN-23,05-FEB-23,05-FEB-23,31-JAN-23
27921,MCGRATH RENTCORP,01B0005836,4,06-FEB-23,19-FEB-23,19-FEB-23,14-FEB-23
27921,MCGRATH RENTCORP,01B0005836,5,20-FEB-23,05-MAR-23,05-MAR-23,28-FEB-23
27921,MCGRATH RENTCORP,01B0005836,6,06-MAR-23,19-MAR-23,19-MAR-23,14-MAR-23
27921,MCGRATH RENTCORP,01B0005836,7,20-MAR-23,02-APR-23,02-APR-23,28-MAR-23
27921,MCGRATH RENTCORP,01B0005836,8,03-APR-23,16-APR-23,16-APR-23,11-APR-23
27921,MCGRATH RENTCORP,01B0005836,9,17-APR-23,30-APR-23,30-APR-23,25-APR-23
27921,MCGRATH RENTCORP,01B0005836,10,01-MAY-23,14-MAY-23,14-MAY-23,09-MAY-23
27921,MCGRATH RENTCORP,01B0005836,11,15-MAY-23,28-MAY-23,28-MAY-23,23-MAY-23
27921,MCGRATH RENTCORP,01B0005836,12,29-MAY-23,11-JUN-23,11-JUN-23,06-JUN-23
27921,MCGRATH RENTCORP,01B0005836,13,12-JUN-23,25-JUN-23,25-JUN-23,20-JUN-23
27921,MCGRATH RENTCORP,01B0005836,14,26-JUN-23,09-JUL-23,09-JUL-23,04-JUL-23
27921,MCGRATH RENTCORP,01B0005836,15,10-JUL-23,23-JUL-23,23-JUL-23,18-JUL-23
27921,MCGRATH RENTCORP,01B0005836,16,24-JUL-23,06-AUG-23,06-AUG-23,01-AUG-23
27921,MCGRATH RENTCORP,01B0005836,17,07-AUG-23,20-AUG-23,20-AUG-23,15-AUG-23
27921,MCGRATH RENTCORP,01B0005836,18,21-AUG-23,03-SEP-23,03-SEP-23,29-AUG-23
27921,MCGRATH RENTCORP,01B0005836,19,04-SEP-23,17-SEP-23,17-SEP-23,12-SEP-23
27921,MCGRATH RENTCORP,01B0005836,20,18-SEP-23,01-OCT-23,01-OCT-23,26-SEP-23
27921,MCGRATH RENTCORP,01B0005836,21,02-OCT-23,15-OCT-23,15-OCT-23,10-OCT-23
27921,MCGRATH RENTCORP,01B0005836,22,16-OCT-23,29-OCT-23,29-OCT-23,24-OCT-23
27921,MCGRATH RENTCORP,01B0005836,23,30-OCT-23,12-NOV-23,12-NOV-23,07-NOV-23
27921,MCGRATH RENTCORP,01B0005836,24,13-NOV-23,26-NOV-23,26-NOV-23,21-NOV-23
27921,MCGRATH RENTCORP,01B0005836,25,27-NOV-23,10-DEC-23,10-DEC-23,05-DEC-23
27921,MCGRATH RENTCORP,01B0005836,26,11-DEC-23,24-DEC-23,24-DEC-23,19-DEC-23
28557,DRILQUIP INC,01B0005837,1,26-DEC-22,08-JAN-23,08-JAN-23,29-DEC-22
28557,DRILQUIP INC,01B0005837,2,09-JAN-23,22-JAN-23,22-JAN-23,17-JAN-23
28557,DRILQUIP INC,01B0005837,3,23-JAN-23,05-FEB-23,05-FEB-23,02-FEB-23
28557,DRILQUIP INC,01B0005837,4,06-FEB-23,19-FEB-23,19-FEB-23,16-FEB-23
28557,DRILQUIP INC,01B0005837,5,20-FEB-23,05-MAR-23,05-MAR-23,02-MAR-23
28557,DRILQUIP INC,01B0005837,6,06-MAR-23,19-MAR-23,19-MAR-23,16-MAR-23
28557,DRILQUIP INC,01B0005837,7,20-MAR-23,02-APR-23,02-APR-23,30-MAR-23
